feature,year,n_samples,count,missing,zero_count,mean,std,min,p1,p5,p25,p50,p75,p95,p99,max
P1_Fertility_Vigor,2016,19829,19829,0,0,-3.4374157970571195,189.9460394013879,-5803.175146222115,1.108908835847476,1.492994056970616,2.5144211057669845,3.856188849721604,6.274371922703835,16.81279149887664,23.416869951434563,51.07541759954438
P2_Drought_Vulnerability,2016,19829,19829,0,0,0.01090298686280654,0.003093422476611753,-3.139876104698085e-05,0.005372662456420392,0.0066638624977164605,0.0084280232906283,0.0106601997904424,0.0130107304297043,0.016274346387981357,0.018498116078476647,0.0278584747735234
P2_Fertility_Vigor,2016,19829,19829,0,0,-1.0767626585284724,154.71971570346804,-5647.424116551876,1.130559077266854,1.6423447335728867,2.8237295027921614,4.742562337961772,7.556229395020864,14.590908898085038,22.967432619930495,54.65832033165498
P3_Drought_Vulnerability,2016,19829,19829,0,0,0.027403350524243746,0.012956359363697639,-0.0001140684552563,0.009303144918334116,0.01137592010619746,0.0162040964778104,0.0256895506774433,0.036163872126586,0.05164164728689278,0.06207853081390006,0.0833035898512534
P3_Fertility_Vigor,2016,19829,19829,0,0,-1.321969250379696,194.2892900180354,-7288.534679710865,1.407596852142667,2.053219426109626,4.050162709331175,6.759267978157595,10.34571171352718,16.330306137393915,23.459256607698823,46.19827116816487
P4_Drought_Vulnerability,2016,19829,19829,0,0,0.037914411635682634,0.0185360607990045,-0.0001393042615142,0.011815402495495104,0.01463052766537222,0.0208338580812182,0.0364417201940706,0.0511781788599309,0.07143123029706071,0.0836631159988146,0.1225378200951214
P4_Fertility_Vigor,2016,19829,19829,0,0,-2.578471387514532,265.2966663348043,-7338.005163609981,2.85323853206729,4.288315849638093,6.19890482981782,9.20531520758732,13.376702070493709,20.30074056335394,27.250297400733068,44.97542052230414
Cum_PPT_P1,2016,19829,19829,0,0,65.4579788132126,24.6418652502979,0.3675645887851715,11.784551544189453,18.664463806152344,52.6279525756836,61.81465530395508,80.42084503173828,108.942626953125,125.74499450683601,172.29869079589844
Cum_PPT_P2,2016,19829,19829,0,0,103.37520719951843,34.933772901216145,8.787606626749039,45.32005268096924,67.16935653686524,79.9957103729248,95.57751846313477,114.16726303100586,177.77179260253897,219.41727874755895,333.01597595214844
Cum_PPT_P3,2016,19829,19829,0,0,141.20263965973678,50.85824640319845,11.44971004128456,70.36554458618164,77.00269136428832,101.5009422302246,134.73623657226562,169.22638702392578,237.9511268615722,287.927532196045,405.768440246582
Cum_PPT_P4,2016,19829,19829,0,0,175.68613979345588,78.65827811442043,19.071103185415268,83.39390224456787,88.2005856513977,122.58623790740968,163.90471267700195,197.08618164062497,340.1776016235349,443.6666990661623,602.4347152709961
Cum_FDD_P1,2016,19829,19829,0,19508,0.06384438600777835,0.7594572246651463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3614580535888816,35.154300689697266
Cum_FDD_P2,2016,19829,19829,0,11,80.48765644304392,118.34747889945271,0.0,1.8611532831192017,10.018399238586426,24.909582138061523,45.89700698852539,93.6430892944336,225.1878662109372,740.8252715682994,1569.2659149169922
Cum_FDD_P3,2016,19829,19829,0,11,81.48798257077573,121.61961043752814,0.0,1.8611532831192017,10.097275161743164,25.00183486938477,46.10275650024414,94.77533721923828,225.35917663574216,764.6840758028646,1600.5481853485107
Cum_FDD_P4,2016,19829,19829,0,11,81.51284274054643,121.75691517158461,0.0,1.8611532831192017,10.097275161743164,25.00255012512207,46.10275650024414,94.8289794921875,225.35917663574216,764.9259974384319,1603.7117733955383
Cum_VPD_P1,2016,19829,19829,0,0,0.5829728253400297,0.18351124551040976,0.1319865137338638,0.24304085254669186,0.31693111658096307,0.4122399687767029,0.624792754650116,0.6866102814674377,0.9078736186027524,1.1250336503982543,1.684719443321228
Cum_VPD_P2,2016,19829,19829,0,0,0.8495994665630797,0.2057780366521892,0.2329100593924521,0.4323283678293227,0.544727861881256,0.6696102023124695,0.8999871611595154,0.978170484304428,1.1912405133247375,1.4262695550918583,2.059001207351685
Cum_VPD_P3,2016,19829,19829,0,0,1.5017324594959374,0.4039331878019462,0.3682306036353109,0.7606376910209656,0.9108674734830856,1.143839031457901,1.5396995842456818,1.7439209520816803,2.2644031643867493,2.562853534221649,3.6490438282489777
Cum_VPD_P4,2016,19829,19829,0,0,2.4005266909750893,0.6844082999012554,0.5843802317976949,1.1554493486881254,1.335108929872513,1.7898400723934174,2.458951950073242,2.7736584842205048,3.5366121470928182,3.8464222860336306,5.74816158413887
Delta_NDVI_P2,2016,19829,19829,0,0,0.03987130821969767,0.19330146371552967,-0.7315395101904869,-0.45386882603168494,-0.3100963115692138,-0.0807430744171142,0.0533875077962875,0.1749829053878784,0.33399491012096405,0.42017695426940926,2.565551534295082
Delta_NDWI_P2,2016,19829,19829,0,0,0.07264173639778772,0.21045279725580837,-0.6587189882993698,-0.4127320882678031,-0.2893329314887522,-0.061640441417694,0.0845494773238896,0.2145519219338892,0.3778010129928588,0.6171401837468162,0.97496198117733
Delta_SM_P2,2016,19829,19829,0,0,0.022978107839235838,0.026764745230583017,-0.0587117075920105,-0.041316370964050296,-0.0223610818386077,0.0030916929244995,0.0266862809658049,0.0449019521474838,0.05834382176399234,0.07645160615444187,0.1601998507976532
Delta_NDVI_P3,2016,19829,19829,0,0,0.1178358648788597,0.139997881504265,-2.107795834541321,-0.16887794613838195,-0.07969073057174676,0.0208926796913146,0.1041434407234191,0.2020989060401916,0.37056873440742477,0.4868940502405169,0.8676903694868087
Delta_NDWI_P3,2016,19829,19829,0,0,0.09176174975832811,0.14681845319013032,-1.0322476625442505,-0.32370381712913515,-0.10444323718547811,-0.0026020780205727,0.0796118453145027,0.1826621927320958,0.3418985921889543,0.4367393786553296,1.1231069266796112
Delta_SM_P3,2016,19829,19829,0,0,-0.05080007155701966,0.028165726736342784,-0.1664787828922271,-0.13186592400074,-0.09898003637790678,-0.0672554671764373,-0.0512606948614121,-0.0307420492172241,-0.006760627031326286,0.0008559584617614721,0.0315148532390593
Delta_NDVI_P4,2016,19829,19829,0,0,0.1732308477917804,0.16199037167765346,-0.5340843200683594,-0.2047583365440368,-0.10225903987884513,0.0662729144096374,0.1730064749717712,0.2872764468193054,0.4372125327587127,0.5251014322042471,0.713272124528885
Delta_NDWI_P4,2016,19829,19829,0,0,0.22358003490181783,0.15020462452248498,-0.4735912010073662,-0.12088708758354186,-0.0155301332473754,0.1194511950016021,0.2189981490373611,0.3300696164369583,0.4770619019865988,0.5623946565389635,0.7524722367525101
Delta_SM_P4,2016,19829,19829,0,0,0.00137301182344392,0.024296474948067904,-0.0884152352809906,-0.05593899488449085,-0.03843577802181242,-0.0170076340436935,0.0058196783065796,0.0188272297382354,0.03336713910102841,0.05267986953258525,0.1208839118480683
P1_WUE,2017,19898,19898,0,0,0.2900489506299265,0.25721586430202575,-0.0536220215800838,0.07608419738771993,0.11890240418726992,0.18450883761606346,0.2401358993942161,0.32325763019696785,0.6008313223582646,1.1400827153489148,9.81320393747237
P1_Decoupling_Stress,2017,19898,19898,0,0,3.5663496081608708,3.6507941059780027,0.8515485936347823,1.0940802173305022,1.2375785667868897,2.2646875176800316,3.2925225372743294,4.463974821972942,5.379402683466841,15.34322030391525,181.07788564467523
P1_Thermal_Efficiency,2017,19898,19898,0,0,0.0008582332168945833,0.0004591105661336585,-0.0017665990054245,0.000279363591153298,0.00037562275948072,0.0005918352948991749,0.00070606329808875,0.0010514306308049251,0.0016623110184582886,0.002738820896975836,0.0056268429341277
P1_Hydrothermal_Balance,2017,19898,19898,0,0,6.371832722585015,2.7211462595370923,0.0093510237209665,0.15507009845540082,1.483122769160327,4.292009281147339,6.8948116364738965,8.399059490584659,10.164132275023002,11.674262050287643,19.29129754448848
