feature,zone,n_samples,count,missing,zero_count,mean,std,min,p1,p5,p25,p50,p75,p95,p99,max
P1_Drought_Vulnerability,2,2119,2119,0,0,0.011936243786059814,0.0024951438259979645,-3.964011106357656e-05,0.006221892373616298,0.00858354830946886,0.0103752103853612,0.0117797172678206,0.013375184000393048,0.016122060385272148,0.01845862569013245,0.0241305330349916
P1_Fertility_Vigor,2,2119,2119,0,0,-7.427167016835433,442.6507118924724,-13841.513125419617,5.649318410238115,12.063596383789484,16.21273741063726,18.75961825412014,21.949626168386317,26.318325679277375,33.0665634077199,46.90083537216242
P2_Drought_Vulnerability,2,2119,2119,0,0,0.008972357948879083,0.0019170465041054333,-2.5990850684210947e-05,0.005173928802190766,0.00663198394717602,0.0076392177326733,0.0087277264568839,0.0101140363739947,0.012303477198840979,0.01404230928175769,0.0182128385747928
P2_Fertility_Vigor,2,2119,2119,0,0,-3.8195633853882134,328.6216058528847,-5647.424116551876,4.133528097221814,8.922491488581889,13.836358501697703,17.275514672302958,20.849554086564524,26.32516067192407,32.23866814674101,54.65832033165498
P3_Drought_Vulnerability,2,2119,2119,0,0,0.01336187978024389,0.0032693680209945897,-4.681229542488443e-05,0.007078407446815962,0.008625572990196721,0.0109631030766555,0.0133903968704466,0.0153024990034742,0.018968910791897754,0.021355764735537172,0.0281090268539226
P3_Fertility_Vigor,2,2119,2119,0,0,-4.403284220395909,336.1010257427066,-7288.534679710865,3.1575897537631654,7.478525861550599,12.853277425163807,16.22163863461651,20.05751924272471,26.4413403978534,31.117967600684466,46.19827116816487
P4_Drought_Vulnerability,2,2119,2119,0,0,0.01745237201570626,0.0038716489361502425,-5.7331133142022334e-05,0.008256826166453306,0.012131115695665731,0.014952074531650001,0.0169476288041396,0.0199512713775914,0.02385633881670019,0.026625418567662137,0.0346733564779481
P4_Fertility_Vigor,2,2119,2119,0,0,-5.325074932927454,377.6407234909944,-7246.994992733002,5.104379506176796,9.614290070687336,15.257280957573812,18.546925811110896,22.31860940519323,28.916508084066564,34.12620714908587,46.63031612651366
Cum_PPT_P1,2,2119,2119,0,0,56.6993906809621,22.164475105958996,11.431699752807615,21.489881591796877,28.700956916809083,39.00154113769531,52.296329498291016,73.17168426513672,93.43781585693358,113.59004180908202,151.43870544433594
Cum_PPT_P2,2,2119,2119,0,0,131.72717912222993,40.81785781935912,49.20196342468262,62.385701026916486,74.52694778442383,100.63906955718994,122.97906494140624,160.97238159179688,203.71088256835938,221.42906509399444,266.6934585571289
Cum_PPT_P3,2,2119,2119,0,0,176.7174698814799,48.316496528184636,72.81818008422852,83.44604503631592,103.28171081542969,139.26748847961426,172.86911392211914,210.95415115356445,260.11941757202146,289.78751205444337,338.337516784668
Cum_PPT_P4,2,2119,2119,0,0,218.7030336619436,57.46316003002324,105.93223571777344,118.51827140808105,137.91610298156738,172.7526741027832,209.84836959838867,263.68341636657715,317.89555206298826,344.1126629638674,422.0244903564453
Cum_FDD_P1,2,2119,2119,0,1638,0.6856072121963463,9.446052585396007,0.0,0.0,0.0,0.0,0.0,0.0,1.6162715911865222,5.298733692169201,296.81103515625
Cum_FDD_P2,2,2119,2119,0,668,21.85218321004545,59.04406396231984,0.0,0.0,0.0,0.0,2.433659553527832,30.372918605804443,79.89724950790405,132.28417722702034,1223.8395385742188
Cum_FDD_P3,2,2119,2119,0,668,27.199791059143735,77.46876386327814,0.0,0.0,0.0,0.0,2.5367987751960754,36.806454595178366,97.30519523620596,165.5386532020571,1617.2087707519531
Cum_FDD_P4,2,2119,2119,0,668,27.45472777936979,80.48655427697359,0.0,0.0,0.0,0.0,2.5367987751960754,36.806454595178366,98.57610260546207,167.0140166664126,1691.3607788085938
Cum_VPD_P1,2,2119,2119,0,0,0.3333501474665493,0.05847315158014046,0.0864922180771827,0.18465732634067533,0.2410436257719993,0.290955126285553,0.338363915681839,0.3764762878417969,0.4214447945356368,0.4473958134651184,0.4762326776981354
Cum_VPD_P2,2,2119,2119,0,0,0.5840485559678854,0.10163256483437265,0.168089210987091,0.3306923627853393,0.4275769472122191,0.5085816830396652,0.5867554247379302,0.6528118997812271,0.7459698230028151,0.7995691120624543,0.9718338251113892
Cum_VPD_P3,2,2119,2119,0,0,0.956804355362948,0.15956098927256682,0.2472009584307669,0.5887264269590378,0.7390851452946662,0.8445676639676092,0.944646805524826,1.0616012066602707,1.2204659342765807,1.3188481330871582,1.80777907371521
Cum_VPD_P4,2,2119,2119,0,0,1.4445352580551272,0.2459435177890435,0.3794829621911046,0.8407764136791229,1.0977306619286538,1.280099906027317,1.434806391596794,1.610295832157135,1.8454976379871368,1.9941168850660325,2.7837074398994446
Delta_NDVI_P2,2,2119,2119,0,0,-0.0434226215822638,0.13978659446809458,-0.8336212038993835,-0.42285160392522814,-0.2787125825881958,-0.1242859810590743,-0.0386469960212707,0.0467503666877746,0.16833015084266664,0.2741490983963014,0.619893915951252
Delta_NDWI_P2,2,2119,2119,0,0,-0.15694537176981,0.15717677258952184,-0.6264797896146774,-0.49781244352459897,-0.39740092195570476,-0.2694876044988632,-0.1680899560451508,-0.0462026074528694,0.11154245201832948,0.23032795354723992,0.3927272260189055
Delta_SM_P2,2,2119,2119,0,0,-0.019566964827488445,0.016755521447711367,-0.0888383388519287,-0.052590564489364625,-0.04813227951526634,-0.0331695526838303,-0.0132811665534973,-0.00733529031276695,0.0023472577333448993,0.0104100334644317,0.0324519872665404
Delta_NDVI_P3,2,2119,2119,0,0,-0.023255275179427187,0.11574366751865968,-0.4205592572689057,-0.3254641872644425,-0.21179718673229217,-0.0886895507574081,-0.0239128470420837,0.03939318656921385,0.17089532613754269,0.297194260954857,0.5131885558366777
Delta_NDWI_P3,2,2119,2119,0,0,0.0037199558385746967,0.11206363940267362,-0.528331845998764,-0.3079911129176617,-0.17903578747063878,-0.05238625966012475,-0.0061825811862945,0.0613000988960266,0.20046842992305738,0.2954493785463278,0.4678727462887764
Delta_SM_P3,2,2119,2119,0,0,-0.02780380489945464,0.02240265868869802,-0.094931274652481,-0.07033010065555574,-0.06523060500621795,-0.0458822399377823,-0.0230153501033782,-0.008094236254692001,0.0039460182189941136,0.014909910559654186,0.0243075191974639
Delta_NDVI_P4,2,2119,2119,0,0,0.06547439590785627,0.12194865702551368,-0.472331538796425,-0.24167848944664003,-0.14637741446495048,-0.000324085354805,0.0690076947212219,0.13434560596942902,0.25481010973453516,0.38703041553497336,0.6514841541647911
Delta_NDWI_P4,2,2119,2119,0,0,0.08447842422893986,0.12531296793986127,-0.5145800560712814,-0.23939401820302003,-0.10182036384940145,0.01463225483894345,0.0734003484249115,0.15125279128551483,0.3068128928542136,0.3964597148261966,0.4633371680974959
Delta_SM_P4,2,2119,2119,0,0,0.010321663405153733,0.01983983604130041,-0.0780677050352096,-0.04562182486057271,-0.03519044518470766,0.00291791558265675,0.0142828524112701,0.019693642854690552,0.037010297179222065,0.05622782647609713,0.1008074879646302
P1_WUE,3,23260,23260,0,0,0.25859016569110893,0.16557486807832364,-0.0560254079502163,0.054894205199907974,0.0859436373887595,0.15292871522483634,0.2177199789416148,0.3054130793651609,0.5946690316921515,0.85704173594046,2.3636950453597043
P1_Decoupling_Stress,3,23260,23260,0,0,2.8842196161506677,1.1862496196380459,0.7619882518498995,1.0979437566647388,1.2591141569210973,2.0037464733216743,2.749762859315683,3.615563243146207,5.037102347716322,5.9815784333189335,7.195335267211421
P1_Thermal_Efficiency,3,23260,23260,0,0,0.001036231899092895,0.000437405071183103,-0.0017665990054245,0.00034793098720306,0.00046720204396171,0.000698183646473775,0.0009889774388624,0.001281504443223125,0.0018176389022336,0.002361654058296296,0.0042300429521382
P1_Hydrothermal_Balance,3,23260,23260,0,0,3.801650627498124,2.7596393281575455,0.2738686054082951,0.40561301889908485,0.513887853349619,1.109484873301631,3.5407893995721986,5.985801223859129,8.367710530923723,9.350618235650826,19.29129754448848
P2_WUE,3,23260,23260,0,0,0.2896725637366842,0.19797373695719597,-0.1115519539541313,-0.041293151963768815,0.0698681061947791,0.15438811304668354,0.2336642691090608,0.37974589623220745,0.703470966265215,0.9149504911484558,1.2800066323954475
P2_Decoupling_Stress,3,23260,23260,0,0,1.269524691543008,0.2744302669213325,0.7284441062215816,0.8708069386800977,0.9054738984579603,1.0656892835685277,1.2220669134083222,1.4377139062175295,1.820914547179821,1.992460039211195,2.231451495048675
P2_Thermal_Efficiency,3,23260,23260,0,0,0.0022582396211206683,0.0010577768242797335,-0.0011620103387708,-0.00016163744985574498,0.00089245857703405,0.0015315074908486001,0.0021180548099627,0.00287125703518395,0.0040751489690639695,0.005037844369861699,0.0131911099978533
P2_Hydrothermal_Balance,3,23260,23260,0,0,27.122791153086915,78.65908402568388,3.321755616677361,4.522617081425358,6.956929565637114,12.347014944253914,19.953764137560512,24.87953523376578,73.77428176290745,146.0739293572197,6972.05026116045
P3_WUE,3,23260,23260,0,0,0.49937877908609185,0.2751369443234539,-0.0200646288785655,0.09333543434787946,0.15268119915673145,0.27671423979152504,0.45288487909493,0.6726434293176438,1.0278690922958629,1.2428715999466393,1.604114336269755
P3_Decoupling_Stress,3,23260,23260,0,0,2.2138099004686116,0.6196484188890492,1.0417236442203457,1.3309176117928907,1.4513515469118548,1.7518849059426258,2.0500707488409913,2.611725204034001,3.3648631154991286,4.042326453796014,5.124937231145801
P3_Thermal_Efficiency,3,23260,23260,0,0,0.0016685756858659277,0.00050112110027209,-0.0010272317390454,0.000575142748272175,0.0008259243196475201,0.00128585036558605,0.0017062160463052,0.0020552523863790247,0.0024228179540474,0.0026531291293156317,0.0036328897525554
P3_Hydrothermal_Balance,3,23260,23260,0,0,7.495104952517836,3.441506663069135,2.439768431671236,2.8651999379365556,3.3584840654313846,4.854974943285386,6.714009718645773,9.242826585292022,14.336962298842035,17.295483934282817,25.8946082825302
P4_WUE,3,23260,23260,0,0,0.7650249951276785,0.34733874923655683,-0.0206837887086571,0.14305592165739617,0.2748695783254728,0.5059445400229874,0.7085506638633698,1.0114871454249152,1.3764222236626893,1.6146271213181325,2.268233651737197
P4_Decoupling_Stress,3,23260,23260,0,0,3.276921898830201,0.990251724075207,1.0058280402123672,1.799523266144141,2.048930275000315,2.5998224082192762,3.031542139940726,3.7220010192870516,5.237452011956828,6.247913825792375,7.176134636022084
P4_Thermal_Efficiency,3,23260,23260,0,0,0.002025596979022198,0.000523280727497214,-0.0007846609641805,0.0007400977241791701,0.0011802397576661,0.0016917393792131499,0.0019956400824565,0.002388152883567175,0.002906262504378275,0.003063376581867006,0.0039846873679091
P4_Hydrothermal_Balance,3,23260,23260,0,0,3.7064980055136996,2.171011255417021,1.0914884858253295,1.1464194715972864,1.191051898130826,2.1898550116896747,2.9676859046163275,4.696724213287679,7.946835131711771,10.130888472111076,13.78756893662241
